Volatility 3 Framework 2.0.0

Offset	Name	Size
0xc70148f47a80	\$Directory	216
0xc70148f47c10	\ProgramData\Microsoft\Windows\AppRepository\Packages\microsoft.windowscommunicationsapps_16005.11029.20108.0_x64__8wekyb3d8bbwe\S-1-5-21-152618913-2500256060-3051671689-1001.pckgdep	216
0xc70148f47da0	\$Directory	216
0xc70148f480c0		216
0xc70148f48250	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Xbox.TCUI_1.23.28002.0_x64__8wekyb3d8bbwe\S-1-5-21-152618913-2500256060-3051671689-1001.pckgdep	216
0xc70148f483e0	℀	216
0xc70148f48570	\Program Files\WindowsApps\Microsoft.YourPhone_0.0.13313.0_x64__8wekyb3d8bbwe\AppxManifest.xml	216
0xc70148f48700	\$Directory	216
0xc70148f48a20	\$Directory	216
0xc70148f48bb0	\$Directory	216
0xc70148f48d40	\$Directory	216
0xc70148f48ed0		216
0xc70148f491f0	\$Directory	216
0xc70148f49380	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_0.0.13313.0_x64__8wekyb3d8bbwe\S-1-5-21-152618913-2500256060-3051671689-1001.pckgdep	216
0xc70148f49510	\$Directory	216
0xc70148f496a0	\$Directory	216
0xc70148f49830	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneMusic_10.18111.17311.0_x64__8wekyb3d8bbwe\S-1-5-21-152618913-2500256060-3051671689-1001.pckgdep	216
0xc70148f499c0	\Windows\ImmersiveControlPanel\appxmanifest.xml	216
0xc70148f49b50	\$Directory	216
0xc70148f49ce0	\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_5.1902.20012.0_x64__8wekyb3d8bbwe\Assets\Square150x150Logo.scale-100.png	216
0xc70148f49e70	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.XboxGamingOverlay_2.26.14003.0_x64__8wekyb3d8bbwe\S-1-5-21-152618913-2500256060-3051671689-1001.pckgdep	216
0xc70148f4a190	\$Directory	216
0xc70148f4a320	\Program Files\WindowsApps\Microsoft.SkypeApp_14.35.152.0_neutral_split.scale-100_kzf8qxf38zg5c\Assets\Images\SkypeMedTile.scale-100.png	216
0xc70148f4a350	ꎨ䣴윁￿ꎨ䣴윁￿	0
0xc70148f4a4b0	\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_5.1902.20012.0_x64__8wekyb3d8bbwe\Assets\Square44x44Logo.scale-100.png	216
0xc70148f4a640	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini	216
0xc70148f4a7d0		216
0xc70148f4a960	\$Directory	216
0xc70148f4aaf0	\$Directory	216
0xc70148f4ac80	\$Directory	216
0xc70148f4ae10	\$Directory	216
0xc70148f4b130	\$Directory	216
0xc70148f4b2c0	\$Directory	216
0xc70148f4b450		216
0xc70148f4b5e0	\$Directory	216
0xc70148f4b770	\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy\Assets\SmallLogo.scale-100.png	216
0xc70148f4b900	\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Assets\MicrosoftEdgeSquare44x44.targetsize-32.png	216
0xc70148f4ba90	\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_18.1901.1141.0_neutral_split.scale-100_8wekyb3d8bbwe\images\Square150x150Logo.scale-100.png	216
0xc70148f4bc20	\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Assets\Logo.scale-100.png	216
0xc70148f4bdb0	\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Assets\SmallLogo.scale-100.png	216
0xc70148f4c0d0	\$Directory	216
0xc70148f4c260	\$Directory	216
0xc70148f4c3f0	\Windows\SystemApps\InputApp_cw5n1h2txyewy\Assets\squarelogo44x44.png	216
0xc70148f4c580	\Program Files\WindowsApps\Microsoft.BingWeather_4.25.20211.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\AppTiles\Weather_TileMediumSquare.scale-100.png	216
0xc70148f4c710	\ProgramData\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini	216
0xc70148f4c8a0	\Windows\SystemApps\InputApp_cw5n1h2txyewy\Assets\squarelogo150x150.png	216
0xc70148f4ca30	\$Directory	216
0xc70148f4cbc0	\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\Assets\MicrosoftEdgeSquare150x150.scale-100.png	216
0xc70148f4cd50	\Program Files\WindowsApps\Microsoft.SkypeApp_14.35.152.0_neutral_split.scale-100_kzf8qxf38zg5c\Assets\Images\SkypeAppList.scale-100.png	216
0xc70148f4cee0	\Program Files\WindowsApps\Microsoft.BingWeather_4.25.20211.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\AppTiles\Weather_LogoSmall.scale-100.png	216
0xc70148f4d200	\Program Files\WindowsApps\Microsoft.WindowsCamera_2018.826.78.0_x64__8wekyb3d8bbwe\Assets\WindowsIcons\WindowsCameraAppList.scale-100.png	216
0xc70148f4d390	\$Directory	216
0xc70148f4d520	\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy\Assets\Logo.scale-100.png	216
0xc70148f4d6b0	\$Directory	216
0xc70148f4d840	\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.0.30251.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\AppPackageMedTile.scale-100.png	216
0xc70148f4d9d0	\$Directory	216
0xc70148f4db60	\$Directory	216
0xc70148f4dcf0	\$Directory	216
0xc70148f4de80	\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_5.1902.20012.0_x64__8wekyb3d8bbwe\Assets\Square44x44Logo.targetsize-32.png	216
0xc70148f4e330	\$Directory	216
0xc70148f4e650	\$Directory	216
0xc70148f4eb00	\$Directory	216
0xc70148f4ec90	\$Directory	216
0xc70148f4ee20	\$Directory	216
0xc70148f4f140	\$Directory	216
0xc70148f4f2d0	\$Directory	216
0xc70148f4f5f0	\$Directory	216
0xc70148f4fc30	\$Directory	216
0xc70148f50400	\$Directory	216
0xc70148f50720	\$Directory	216
0xc70148f50bd0	\$Directory	216
0xc70148f50d60	\$Directory	216
0xc70148f516c0	\$Directory	216
0xc70148f51d00	\$Directory	216
0xc70148f521b0	\$Directory	216
0xc70148f527f0	\$Directory	216
0xc70148f52ca0	\$Directory	216
0xc70148f53470	\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll	216
0xc70148f53600	\$Directory	216
0xc70148f53ab0	\Windows\ShellExperiences\TileControl.dll	216
0xc70148f53c40	\Windows\System32\WindowsInternal.ComposableShell.DesktopHosting.dll	216
0xc70148f53dd0	\$Directory	216
0xc70148f540f0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Paint.lnk	216
0xc70148f54280	\Program Files\WindowsApps\Microsoft.MSPaint_5.1902.13017.0_x64__8wekyb3d8bbwe\Assets\Logos\Square150x150\PaintMedTile.scale-100.png	216
0xc70148f54410	\Windows\System32\mspaint.exe	216
0xc70148f545a0	\Program Files\WindowsApps\Microsoft.Office.OneNote_16001.11126.20076.0_x64__8wekyb3d8bbwe\images\OneNoteMediumTile.scale-100.png	216
0xc70148f54730	\Program Files\WindowsApps\Microsoft.OneConnect_5.1902.361.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\OneConnectAppList.scale-100.png	216
0xc70148f548c0	\$Directory	216
0xc70148f54a50	\$Directory	216
0xc70148f54be0	\$Directory	216
0xc70148f54d70	\Windows\SystemApps\Microsoft.PPIProjection_cw5n1h2txyewy\Assets\Square150x150.Scale-140.png	216
0xc70148f55090	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11029.20108.0_x64__8wekyb3d8bbwe\images\HxMailMediumTile.scale-100.png	216
0xc70148f55220	\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.18114.19418.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\PhotosMedTile.scale-100.png	216
0xc70148f553b0	\Windows\SystemApps\Microsoft.PPIProjection_cw5n1h2txyewy\Assets\Square150x150.Scale-180.png	216
0xc70148f55540	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11029.20108.0_x64__8wekyb3d8bbwe\images\HxMailAppList.targetsize-32.png	216
0xc70148f556d0	\Windows\SystemApps\Microsoft.PPIProjection_cw5n1h2txyewy\Assets\Square44x44.Scale-100.png	216
0xc70148f55860	\Windows\SystemApps\Microsoft.PPIProjection_cw5n1h2txyewy\Assets\Square44x44.Scale-140.png	216
0xc70148f559f0	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11029.20108.0_x64__8wekyb3d8bbwe\images\HxMailAppList.scale-100.png	216
0xc70148f55b80	\$Directory	216
0xc70148f55d10	\Windows\SystemApps\Microsoft.PPIProjection_cw5n1h2txyewy\Assets\Square44x44.Scale-180.png	216
0xc70148f55ea0	\Windows\SystemApps\Microsoft.PPIProjection_cw5n1h2txyewy\Assets\Square44x44.Scale-80.png	216
0xc70148f561c0	\Windows\ShellComponents\TaskFlowUI.dll	216
0xc70148f56350	\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.18114.19418.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\PhotosAppList.scale-100.png	216
0xc70148f564e0	\Program Files\WindowsApps\Microsoft.Print3D_3.3.311.0_x64__8wekyb3d8bbwe\Assets\manifestAssets\Square150x150Logo.scale-100.png	216
0xc70148f56670	\$Directory	216
0xc70148f56800	\$Directory	216
0xc70148f56990	\$Directory	216
0xc70148f56b20	\$Directory	216
0xc70148f56cb0	\$Directory	216
0xc70148f56e40	\$Directory	216
0xc70148f57160	\$Directory	216
0xc70148f577a0	\$Directory	216
0xc70148f57ac0	\$Directory	216
0xc70148f58100	\$Directory	216
0xc70148f590a0	\$Directory	216
0xc70148f59870	\$Directory	216
0xc70148f59b90	\$Directory	216
0xc70148f59d20	\$Directory	216
0xc70148f59eb0	\$Directory	216
0xc70148f5a360	\$Directory	216
0xc70148f5a810	\$Directory	216
0xc70148f5a9a0	\$Directory	216
0xc70148f5ae50	\$Directory	216
0xc70148f5b620	\$Directory	216
0xc70148f5b7b0	\$Directory	216
0xc70148f5b940	\$Directory	216
0xc70148f5bc60	\$Directory	216
0xc70148f5c110	\$Directory	216
0xc70148f5c8e0	\$Directory	216
0xc70148f5ca70	\$Directory	216
0xc70148f5d6f0	\$Directory	216
0xc70148f5d880	\$Directory	216
0xc70148f5da10	\$Directory	216
0xc70148f5dec0	\$Directory	216
0xc70148f5e1e0	\$Directory	216
0xc70148f5e9b0	\$Directory	216
0xc70148f5eb40	\$Directory	216
0xc70148f5f180	\$Directory	216
0xc70148f5f310	\Windows\System32\SnippingTool.exe	216
0xc70148f5f4a0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows Fax and Scan.lnk	216
0xc70148f5f630	\Windows\System32\ru-RU\propsys.dll.mui	216
0xc70148f5f7c0	\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.32.17005.0_neutral_split.scale-100_8wekyb3d8bbwe\Assets\GamesXboxHubAppList.scale-100.png	216
0xc70148f5f950	\Windows\System32\WFSR.dll	216
0xc70148f5fae0	\Program Files (x86)\Windows Media Player\wmplayer.exe	216
0xc70148f5fc70	\$Directory	216
0xc70148f5fe00	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows Media Player.lnk	216
0xc70148f60120	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Steps Recorder.lnk	216
0xc70148f602b0	\Windows\SysWOW64\wmploc.DLL	216
0xc70148f60440	\$Directory	216
0xc70148f605d0	\Windows\ImmersiveControlPanel\images\logo.scale-100.png	216
0xc70148f60760	\Program Files\WindowsApps\Microsoft.XboxApp_48.48.7001.0_x64__8wekyb3d8bbwe\Assets\GamesXboxHubMedTile.scale-100.png	216
0xc70148f608f0	\Windows\SystemApps\Microsoft.XboxGameCallableUI_cw5n1h2txyewy\Assets\Logo.scale-100.png	216
0xc70148f60a80	\$Directory	216
0xc70148f60c10	\Program Files (x86)\Windows Media Player\ru-RU\wmplayer.exe.mui	216
0xc70148f60da0	\Windows\System32\ru-RU\WFSR.dll.mui	216
0xc70148f62510	\$Directory	216
0xc70148f64130	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Print Management.lnk	216
0xc70148f642c0	\Windows\System32\Speech\SpeechUX\sapi.cpl	216
0xc70148f64450	\Windows\System32\Speech\SpeechUX\en-US\sapi.cpl.mui	216
0xc70148f645e0	\Windows\SysWOW64\wmploc.DLL	216
0xc70148f64770	\Windows\SystemResources\notepad.exe.mun	216
0xc70148f64900	\Windows\System32\ru-RU\MdSched.exe.mui	216
0xc70148f64a90	\Windows\System32\ru-RU\pmcsnap.dll.mui	216
0xc70148f64c20	\Windows\System32\FXSRESM.dll	216
0xc70148f64db0	\Windows\System32\wsecedit.dll	216
0xc70148f653f0	\$Directory	216
0xc70148f67330	\Windows\System32\ru-RU\wdc.dll.mui	216
0xc70148f674c0	\Windows\System32\psr.exe	216
0xc70148f67650	\Windows\System32\ru-RU\SnippingTool.exe.mui	216
0xc70148f677e0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Computer Management.lnk	216
0xc70148f67970	\Windows\SystemResources\mycomput.dll.mun	216
0xc70148f67b00	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Disk Cleanup.lnk	216
0xc70148f67c90	\Windows\SystemResources\iscsicpl.dll.mun	216
0xc70148f67e20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\iSCSI Initiator.lnk	216
0xc70148f69d60	\Windows\System32\mycomput.dll	216
0xc70148f6ab70	\Windows\System32\msacm32.drv	216
0xc70148f6ad00	\Windows\System32\ksuser.dll	216
0xc70148f6b1b0	\Windows\System32\wdmaud.drv	216
0xc70148f6b340	\Windows\System32\ru-RU\wdmaud.drv.mui	216
0xc70148f6b4d0	\Windows\System32\msacm32.dll	216
0xc70148f6b660	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xc70148f6b7f0	\$Directory	216
0xc70148f6b980	\Windows\System32\ru-RU\crypt32.dll.mui	216
0xc70148f6bb10	\Endpoint	216
0xc70148f6bca0	\Windows\System32\ru-RU\MMDevAPI.dll.mui	216
0xc70148f6dbe0	\$NonCachedIo	216
0xc70148f7d600	\Windows\System32\drivers\WpdUpFltr.sys	216
0xc70148f7dbc0	\Windows\System32\drivers\USBSTOR.SYS	216
0xc70148f7e8b0	\Device\HarddiskVolume5\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xc70148f7ea20	\$Mft	216
0xc70148f7f430	\$MftMirr	216
0xc70148f7fb60	\$Mft::$BITMAP	216
0xc70148f80290	\$Secure:$SDS:$DATA	216
0xc70148f80400	\$LogFile	216
0xc70148f80850	\Windows\System32\drivers\WUDFRd.sys	216
0xc70148f80b30	\$BitMap	216
0xc70148f81990	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf	216
0xc70148f820c0	\$Secure:$SII:$INDEX_ALLOCATION	216
0xc70148f82230	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002	216
0xc70148f823a0	\$Extend\$Deleted:$I30:$INDEX_ALLOCATION	216
0xc70148f82960	TxfLog	216
0xc70148f82ad0	\$Extend\$RmMetadata\$TxfLog\$Tops	216
0xc70148f82db0	\$Extend:$I30:$INDEX_ALLOCATION	216
0xc70148f83c10	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION	216
0xc70148f83d80	\:$I30:$INDEX_ALLOCATION	216
0xc70148f83ef0	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001	216
0xc70148f84060	\$Extend\$RmMetadata\$Repair	216
0xc70148f84790	\$Extend\$RmMetadata\$TxfLog\$Tops:$T:$DATA	216
0xc70148f85bb0	KtmLog	216
0xc70148f86730	\Device\HarddiskVolume5\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xc70148f86a10	\Device\HarddiskVolume5\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xc70148f8f860	\$NonCachedIo	216
0xc70149070660	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTTerminal-Services-LSM-ApplicationLag-5712.etl	216
0xc70149073740	\$NonCachedIo	216
0xc70149075b30	\$NonCachedIo	216
0xc701494021e0	\Windows\System32	216
0xc70149402370	\Windows\System32\WUDFHost.exe	216
0xc70149402500	\Windows\Prefetch\AUDIODG.EXE-9848A323.pf	216
0xc70149402690	\Windows\System32\AudioEng.dll	216
0xc70149402820	\WudfElevation-57c8f494-301e-11ec-b3f2-342eb797156b	216
0xc701494029b0	\CMApi	216
0xc70149402b40	\CMNotify	216
0xc70149402cd0	\Windows\System32\Windows.Perception.Stub.dll	216
0xc70149402e60	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Run.lnk	216
0xc70149403180	\Windows\System32\ru-RU\WUDFHost.exe.mui	216
0xc701494037c0	\Windows\System32\ru-RU\audiodg.exe.mui	216
0xc70149403950	\CMNotify	216
0xc70149403ae0	\CMApi	216
0xc701494042b0	\Windows\System32\audiodg.exe	216
0xc70149404440	\CMNotify	216
0xc701494045d0	\WudfElevation-57c8f48d-301e-11ec-b3f2-342eb797156b	216
0xc70149404760	\Windows\System32\midimap.dll	216
0xc701494048f0	\Windows\System32\WMALFXGFXDSP.dll	216
0xc70149404a80	\Windows\Registration\R000000000006.clb	216
0xc70149404c10	\$Directory	216
0xc70149404da0	\Windows\System32\drivers\UMDF\WpdFs.dll	216
0xc701494050c0	\Windows\System32	216
0xc70149405570	\CMNotify	216
0xc70149405700	\Windows\System32\ru-RU\twext.dll.mui	216
0xc70149405890	\Windows\System32\WMASF.DLL	216
0xc70149405d40	\CMNotify	216
0xc70149405ed0	\CMNotify	216
0xc701494061f0	\Windows\System32\WUDFx.dll	216
0xc70149406380	\CMNotify	216
0xc70149406510	\CMNotify	216
0xc70149406830	\Windows\System32\ru-RU\user32.dll.mui	216
0xc701494069c0	\CMNotify	216
0xc70149406b50	\Users\CSGO\Pictures\Camera Roll\desktop.ini	216
0xc70149406ce0	\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx	216
0xc70149406e70	\Windows\System32\AUDIOKSE.dll	216
0xc70149407190	\Users\CSGO\Pictures\Saved Pictures\desktop.ini	216
0xc70149407320	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_256.db	216
0xc701494074b0	\Windows\System32\WMVCORE.DLL	216
0xc70149407640	\Users\CSGO\Documents	216
0xc701494077d0	\Windows\System32\AudioEng.dll	216
0xc70149407960	浥匮湹⹣湅扡敬d祓瑳浥匮湹⹣牅潲䍲畯瑮匀獹整⹭祓据䔮敶瑮敄捳楲瑰潩n祓瑳浥匮湹⹣癅湥䙴慬獧匀獹整⹭祓据䔮敶瑮敌敶l祓瑳浥匮湹⹣汇扯污捁楴楶祴敍獳条e祓瑳浥匮湹⹣慈摮敬䍲汯敬瑣潩䥮D祓瑳浥匮湹⹣慈摮敬䥲D祓瑳浥匮湹⹣慈摮	216
0xc70149407af0	\Windows\System32\wsecedit.dll	216
0xc70149407c80	\Windows\SystemResources\wsecedit.dll.mun	216
0xc70149407e10	\CMNotify	216
0xc70149408130	\Windows\System32\mfperfhelper.dll	216
0xc701494082c0	\CMNotify	216
0xc70149408450	\Windows\System32\keepaliveprovider.dll	216
0xc701494085e0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_256.db	216
0xc70149408770	\Windows\Registration\R000000000006.clb	216
0xc70149408a90	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db	216
0xc701494090d0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\System Information.lnk	216
0xc70149409260	\Windows\System32\msinfo32.exe	216
0xc701494093f0	\:$I30:$INDEX_ALLOCATION	216
0xc70149409710	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\System Configuration.lnk	216
0xc701494098a0	\Windows\Prefetch\PfPre_0495d612.mkd	216
0xc70149409a30	\CMNotify	216
0xc70149409bc0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xc70149409ee0	\CMNotify	216
0xc7014940a520	\Windows\System32\PortableDeviceClassExtension.dll	216
0xc7014940a840	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014940ab60	\Windows\System32\filemgmt.dll	216
0xc7014940ae80		216
0xc7014940b1a0	\CMNotify	216
0xc7014940b650	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db	216
0xc7014940b7e0	\CMNotify	216
0xc7014940b970	\CMNotify	216
0xc7014940bb00	\CMNotify	216
0xc7014940bc90	\CMNotify	216
0xc7014940c140	\Windows\System32\ru-RU\twinui.dll.mui	216
0xc7014940c2d0	\CMNotify	216
0xc7014940c460	\CMNotify	216
0xc7014940c5f0	\Windows\System32\drivers\Classpnp.sys	216
0xc7014940c780	\CMNotify	216
0xc7014940c910	\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-ClassPnP%4Operational.evtx	216
0xc7014940caa0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc7014940cc30	\Windows\System32\sysmain.dll	216
0xc7014940cdc0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xc7014940d0e0	\CMNotify	216
0xc7014940d270	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xc7014940d8b0	\	216
0xc7014940da40	\Windows\SysWOW64\FWPUCLNT.DLL	216
0xc7014940dd60	\CMNotify	216
0xc7014940def0	\Windows\SystemResources\twinui.dll.mun	216
0xc7014940e080	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	216
0xc7014940e210	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0xc7014940e3a0	\CMNotify	216
0xc7014940e6c0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db	216
0xc7014940f1b0	\Windows\System32\Taskmgr.exe	216
0xc7014940f340	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	216
0xc7014940f4d0	\Windows\ShellExperiences\Windows.UI.ActionCenter.dll	216
0xc7014940f660	\Windows\ShellExperiences\QuickActions.dll	216
0xc7014940f7f0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy	216
0xc7014940f980	\Windows\System32\ru-RU\sppc.dll.mui	216
0xc7014940fb10	\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask	216
0xc7014940fca0	\Users\CSGO\Videos\Captures\desktop.ini	216
0xc7014940fe30	\$Directory	216
0xc70149410150	\CMApi	216
0xc701494102e0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.18362.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1	216
0xc70149410470	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.18362.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2	216
0xc70149410600	\Windows\SysWOW64\FXSRESM.dll	216
0xc70149410790	\Windows\SysWOW64\wmp.dll	216
0xc70149410920	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.18362.30_none_a1435978519dce7f	216
0xc70149410ab0	\Users\CSGO\AppData\Roaming\Microsoft\Windows\SendTo\Desktop.ini	216
0xc70149410c40	\Windows\System32\QuickActionsDataModel.dll	216
0xc70149410dd0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.18362.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xc701494110f0	\Windows\SysWOW64\netlogon.dll	216
0xc70149411280	\Windows\SysWOW64\drt.dll	216
0xc70149411410	\Windows\SysWOW64\WsmRes.dll	216
0xc701494115a0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe	216
0xc70149411730	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.18362.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xc701494118c0	\Windows\System32\taskschd.dll	216
0xc70149411a50	\Windows\System32\sspicli.dll	216
0xc70149411be0	\Windows\System32\ru-RU\combase.dll.mui	216
0xc70149412090	\Windows\rescache\_merged\1988845358\2173161861.pri	216
0xc701494123b0	\Windows\System32\RuntimeBroker.exe	216
0xc701494126d0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\pris\resources.ru-RU.pri	216
0xc70149412860	\Windows\Prefetch\RUNTIMEBROKER.EXE-8521FC43.pf	216
0xc701494129f0	\Windows\System32	216
0xc70149412b80	\Windows\ShellExperiences\Windows.UI.ActionCenter.dll	216
0xc70149412d10	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\computer.lnk	216
0xc70149412ea0	\Windows\System32\sendmail.dll	216
0xc70149413350	\Windows\System32\ru-RU\ntshrui.dll.mui	216
0xc701494134e0	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.18362.30_none_210ac8966535eaa7	216
0xc70149413670	\Windows\System32\ru-RU\KernelBase.dll.mui	216
0xc70149413990	\Windows\System32\wbem\ntevt.dll	216
0xc70149413b20	\CMNotify	216
0xc70149413cb0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\resources.pri	216
0xc70149413e40	\Windows\ShellExperiences\QuickActions.dll	216
0xc70149414160	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Administrative Tools.lnk	216
0xc701494142f0	\CMNotify	216
0xc70149414480	\Windows\Fonts\segoeui.ttf	216
0xc70149414610	\Windows\System32\ru-RU\windows.storage.dll.mui	216
0xc701494147a0	\$Directory	216
0xc70149414ac0	\CMNotify	216
0xc70149414c50	\CMNotify	216
0xc70149414de0	\	216
0xc70149415290	\Windows\System32\ru-RU\windows.storage.dll.mui	216
0xc70149415420	\Windows\Registration\R000000000006.clb	216
0xc701494158d0	\Windows\System32\ru-RU\propsys.dll.mui	216
0xc70149415d80	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Libraries	216
0xc701494163c0	\Users\CSGO\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat	216
0xc70149416550	\Program Files\Windows Defender\shellext.dll	216
0xc701494166e0	\Users\CSGO\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG1	216
0xc70149416870	\Windows\System32\chartv.dll	216
0xc70149416a00	\$Directory	216
0xc70149416d20	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db	216
0xc70149416eb0	\Windows\System32\provthrd.dll	216
0xc701494171d0	\Users\CSGO\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xc70149417360	\Users\CSGO\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0xc701494179a0	\Users\CSGO\AppData\Roaming\Microsoft\Windows\Libraries	216
0xc70149417b30	\Windows\Fonts\seguisb.ttf	216
0xc70149417cc0	\$Directory	216
0xc70149417e50	\Program Files\Windows Defender\ru-RU\shellext.dll.mui	216
