Volatility 3 Framework 2.0.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
4528	RuntimeBroker.	0x7ffb10d70000	0xe6000	Windows.Security.Authentication.OnlineId.dll	C:\Windows\System32\Windows.Security.Authentication.OnlineId.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb253a0000	0x26000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb14480000	0x79000	OneCoreCommonProxyStub.dll	C:\Windows\System32\OneCoreCommonProxyStub.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb12dc0000	0x19000	execmodelproxy.dll	C:\Windows\system32\execmodelproxy.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb20220000	0x80000	policymanager.dll	C:\Windows\SYSTEM32\policymanager.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb211e0000	0x8a000	msvcp110_win.dll	C:\Windows\System32\msvcp110_win.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb1b3a0000	0x4f000	capauthz.dll	C:\Windows\SYSTEM32\capauthz.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb251a0000	0x5c000	WINTRUST.dll	C:\Windows\System32\WINTRUST.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb24610000	0x12000	MSASN1.dll	C:\Windows\System32\MSASN1.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb24730000	0x149000	CRYPT32.dll	C:\Windows\System32\CRYPT32.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb23650000	0x31000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb23980000	0xa000	DPAPI.DLL	C:\Windows\System32\DPAPI.DLL	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb23f50000	0xc000	CRYPTBASE.dll	C:\Windows\System32\CRYPTBASE.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb06d60000	0x11000	Windows.Internal.SecurityMitigationsBroker.dll	C:\Windows\System32\Windows.Internal.SecurityMitigationsBroker.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb26ea0000	0x1d000	imagehlp.dll	C:\Windows\System32\imagehlp.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb24460000	0x25000	USERENV.dll	C:\Windows\System32\USERENV.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb232c0000	0xea000	dxgi.dll	C:\Windows\System32\dxgi.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb1bbd0000	0x2a6000	iertutil.dll	C:\Windows\System32\iertutil.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb23230000	0x20000	dxcore.dll	C:\Windows\SYSTEM32\dxcore.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb252a0000	0x4a000	cfgmgr32.dll	C:\Windows\System32\cfgmgr32.dll	2021-10-18 14:19:11.000000 	Disabled
4528	RuntimeBroker.	0x7ffb022f0000	0x82000	windows.cortana.Desktop.dll	C:\Windows\system32\windows.cortana.Desktop.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb22ba0000	0x99000	uxtheme.dll	C:\Windows\system32\uxtheme.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb264f0000	0x6e0000	shell32.dll	C:\Windows\System32\shell32.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb25380000	0x17000	cryptsp.dll	C:\Windows\System32\cryptsp.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb11160000	0x8b000	appresolver.dll	C:\Windows\System32\appresolver.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb25d50000	0x156000	ole32.dll	C:\Windows\System32\ole32.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb139f0000	0x5d000	Bcp47Langs.dll	C:\Windows\System32\Bcp47Langs.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb234d0000	0x27000	SLC.dll	C:\Windows\System32\SLC.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb234a0000	0x26000	sppc.dll	C:\Windows\System32\sppc.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb22890000	0x8f000	apphelp.dll	C:\Windows\SYSTEM32\apphelp.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb01ec0000	0x65000	SystemSettings.DataModel.dll	C:\Windows\System32\SystemSettings.DataModel.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb01e00000	0x73000	SettingsEnvironment.Desktop.dll	C:\Windows\SYSTEM32\SettingsEnvironment.Desktop.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb24490000	0x2f000	SspiCli.dll	C:\Windows\SYSTEM32\SspiCli.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb24310000	0x2a000	DEVOBJ.dll	C:\Windows\SYSTEM32\DEVOBJ.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb01de0000	0x1f000	REGAPI.dll	C:\Windows\SYSTEM32\REGAPI.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb25a70000	0x137000	MSCTF.dll	C:\Windows\System32\MSCTF.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb137e0000	0x102000	inputhost.dll	C:\Windows\SYSTEM32\inputhost.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb204e0000	0x329000	CoreUIComponents.dll	C:\Windows\SYSTEM32\CoreUIComponents.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb21270000	0x13000	wtsapi32.dll	C:\Windows\SYSTEM32\wtsapi32.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb24400000	0x5c000	WINSTA.dll	C:\Windows\SYSTEM32\WINSTA.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb02280000	0x6b000	NetworkUXBroker.dll	C:\Windows\System32\NetworkUXBroker.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb25940000	0x6f000	WS2_32.dll	C:\Windows\System32\WS2_32.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb02240000	0x32000	EthernetMediaManager.dll	C:\Windows\System32\EthernetMediaManager.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb23ae0000	0x3a000	IPHLPAPI.DLL	C:\Windows\System32\IPHLPAPI.DLL	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb1d4d0000	0xef000	WINHTTP.dll	C:\Windows\System32\WINHTTP.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb1e1b0000	0x3e000	netprofm.dll	C:\Windows\System32\netprofm.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb1bb10000	0x10000	npmproxy.dll	C:\Windows\System32\npmproxy.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb16500000	0x135000	Windows.StateRepositoryPS.dll	C:\Windows\System32\Windows.StateRepositoryPS.dll	2021-10-18 14:19:12.000000 	Disabled
4528	RuntimeBroker.	0x7ffb12610000	0x151000	Windows.UI.dll	C:\Windows\System32\Windows.UI.dll	2021-10-18 14:19:26.000000 	Disabled
4528	RuntimeBroker.	0x7ffb143e0000	0x9e000	TextInputFramework.dll	C:\Windows\System32\TextInputFramework.dll	2021-10-18 14:19:26.000000 	Disabled
4528	RuntimeBroker.	0x7ffb0d5e0000	0x5e000	thumbcache.dll	C:\Windows\System32\thumbcache.dll	2021-10-18 14:19:26.000000 	Disabled
4528	RuntimeBroker.	0x7ffb0d580000	0x23000	edputil.dll	C:\Windows\SYSTEM32\edputil.dll	2021-10-18 14:19:26.000000 	Disabled
4528	RuntimeBroker.	0x7ffb1fc90000	0x1af000	windowscodecs.dll	C:\Windows\system32\windowscodecs.dll	2021-10-18 14:19:26.000000 	Disabled
4596	ApplicationFra	0x7ff6e9500000	0x14000	ApplicationFrameHost.exe	C:\Windows\system32\ApplicationFrameHost.exe	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb276a0000	0x1f0000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb27540000	0xb2000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25480000	0x2a2000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb27420000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb26ec0000	0x336000	combase.dll	C:\Windows\System32\combase.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb24630000	0xfa000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25f30000	0x120000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb252f0000	0x81000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb232c0000	0xea000	dxgi.dll	C:\Windows\system32\dxgi.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25730000	0x21000	win32u.dll	C:\Windows\System32\win32u.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb26050000	0x26000	gdi32.dll	C:\Windows\System32\gdi32.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb24880000	0x194000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25200000	0x9e000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25bb0000	0x193000	USER32.dll	C:\Windows\System32\USER32.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb23230000	0x20000	dxcore.dll	C:\Windows\SYSTEM32\dxcore.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb252a0000	0x4a000	cfgmgr32.dll	C:\Windows\System32\cfgmgr32.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb272b0000	0x2e000	IMM32.DLL	C:\Windows\System32\IMM32.DLL	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb245f0000	0x11000	kernel.appcore.dll	C:\Windows\System32\kernel.appcore.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb27200000	0xa2000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb0cb50000	0xac000	ApplicationFrame.dll	C:\Windows\System32\ApplicationFrame.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb259c0000	0xa9000	SHCORE.dll	C:\Windows\System32\SHCORE.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb272e0000	0x52000	SHLWAPI.dll	C:\Windows\System32\SHLWAPI.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25760000	0xc5000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb21060000	0xef000	PROPSYS.dll	C:\Windows\System32\PROPSYS.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb26e00000	0x97000	sechost.dll	C:\Windows\System32\sechost.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb22940000	0x25a000	twinapi.appcore.dll	C:\Windows\System32\twinapi.appcore.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb22ba0000	0x99000	UxTheme.dll	C:\Windows\System32\UxTheme.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb24310000	0x2a000	DEVOBJ.dll	C:\Windows\System32\DEVOBJ.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb125b0000	0x30000	bcp47mrm.dll	C:\Windows\System32\bcp47mrm.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb111f0000	0xa1000	TWINAPI.dll	C:\Windows\System32\TWINAPI.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb21360000	0x5c0000	d2d1.dll	C:\Windows\System32\d2d1.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb21920000	0x25b000	d3d11.dll	C:\Windows\System32\d3d11.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb22f30000	0x2d000	dwmapi.dll	C:\Windows\System32\dwmapi.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb22d60000	0x29000	RMCLIENT.dll	C:\Windows\System32\RMCLIENT.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb1f1a0000	0x769000	OneCoreUAPCommonProxyStub.dll	C:\Windows\System32\OneCoreUAPCommonProxyStub.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25a70000	0x137000	MSCTF.dll	C:\Windows\System32\MSCTF.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb047b0000	0x741000	D3D10Warp.dll	C:\Windows\system32\D3D10Warp.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25830000	0xa3000	advapi32.dll	C:\Windows\System32\advapi32.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb21fe0000	0x1dc000	dcomp.dll	C:\Windows\System32\dcomp.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb222f0000	0xd4000	CoreMessaging.dll	C:\Windows\System32\CoreMessaging.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb09900000	0x270000	UIAutomationCore.DLL	C:\Windows\system32\UIAutomationCore.DLL	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb264f0000	0x6e0000	SHELL32.dll	C:\Windows\System32\SHELL32.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb24a20000	0x77b000	windows.storage.dll	C:\Windows\System32\windows.storage.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb245d0000	0x1f000	profapi.dll	C:\Windows\System32\profapi.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb24580000	0x4a000	powrprof.dll	C:\Windows\System32\powrprof.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb24570000	0x10000	UMPDC.dll	C:\Windows\System32\UMPDC.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb25380000	0x17000	cryptsp.dll	C:\Windows\System32\cryptsp.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb1b890000	0x10000	windows.staterepositorycore.dll	C:\Windows\SYSTEM32\windows.staterepositorycore.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb16500000	0x135000	Windows.StateRepositoryPS.dll	C:\Windows\System32\Windows.StateRepositoryPS.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb1fc90000	0x1af000	windowscodecs.dll	C:\Windows\system32\windowscodecs.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb16a00000	0x112000	mrmcorer.dll	C:\Windows\SYSTEM32\mrmcorer.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb1bbd0000	0x2a6000	iertutil.dll	C:\Windows\SYSTEM32\iertutil.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb253a0000	0x26000	Bcrypt.dll	C:\Windows\System32\Bcrypt.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb12610000	0x151000	Windows.UI.dll	C:\Windows\System32\Windows.UI.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb143e0000	0x9e000	TextInputFramework.dll	C:\Windows\System32\TextInputFramework.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb137e0000	0x102000	InputHost.dll	C:\Windows\System32\InputHost.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb204e0000	0x329000	CoreUIComponents.dll	C:\Windows\System32\CoreUIComponents.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb202e0000	0x153000	wintypes.dll	C:\Windows\SYSTEM32\wintypes.dll	2021-10-18 14:19:11.000000 	Disabled
4596	ApplicationFra	0x7ffb23650000	0x31000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ff796390000	0xe000	browser_broker.exe	C:\Windows\system32\browser_broker.exe	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb276a0000	0x1f0000	-	-	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb27540000	0xb2000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb25480000	0x2a2000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb24630000	0xfa000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb26ec0000	0x336000	combase.dll	C:\Windows\System32\combase.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb25f30000	0x120000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb252f0000	0x81000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb26e00000	0x97000	sechost.dll	C:\Windows\System32\sechost.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb25bb0000	0x193000	user32.dll	C:\Windows\System32\user32.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb25730000	0x21000	win32u.dll	C:\Windows\System32\win32u.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb26050000	0x26000	GDI32.dll	C:\Windows\System32\GDI32.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb24880000	0x194000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb25200000	0x9e000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb272b0000	0x2e000	IMM32.DLL	C:\Windows\System32\IMM32.DLL	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb245f0000	0x11000	kernel.appcore.dll	C:\Windows\System32\kernel.appcore.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb27420000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb22ba0000	0x99000	uxtheme.dll	C:\Windows\system32\uxtheme.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb06840000	0x48000	browserbroker.dll	C:\Windows\SYSTEM32\browserbroker.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb259c0000	0xa9000	shcore.dll	C:\Windows\System32\shcore.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb1bbd0000	0x2a6000	iertutil.dll	C:\Windows\SYSTEM32\iertutil.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb25830000	0xa3000	advapi32.dll	C:\Windows\System32\advapi32.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb27200000	0xa2000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb03d30000	0xc9000	ieproxy.dll	C:\Windows\System32\ieproxy.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb25d50000	0x156000	ole32.dll	C:\Windows\System32\ole32.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb07830000	0x72000	edgeiso.dll	C:\Windows\SYSTEM32\edgeiso.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb25760000	0xc5000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb251a0000	0x5c000	WINTRUST.dll	C:\Windows\System32\WINTRUST.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb24610000	0x12000	MSASN1.dll	C:\Windows\System32\MSASN1.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb24730000	0x149000	CRYPT32.dll	C:\Windows\System32\CRYPT32.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb24460000	0x25000	USERENV.dll	C:\Windows\SYSTEM32\USERENV.dll	2021-10-18 14:19:11.000000 	Disabled
4788	browser_broker	0x7ffb245d0000	0x1f000	profapi.dll	C:\Windows\System32\profapi.dll	2021-10-18 14:19:11.000000 	Disabled
5052	RuntimeBroker.	0x7ff7561e0000	0x1b000	RuntimeBroker.exe	C:\Windows\System32\RuntimeBroker.exe	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb276a0000	0x1f0000	-	-	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb27540000	0xb2000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb25480000	0x2a2000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb24630000	0xfa000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb26ec0000	0x336000	combase.dll	C:\Windows\System32\combase.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb25f30000	0x120000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb252f0000	0x81000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb24580000	0x4a000	powrprof.dll	C:\Windows\System32\powrprof.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb24570000	0x10000	UMPDC.dll	C:\Windows\System32\UMPDC.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb26e00000	0x97000	sechost.dll	C:\Windows\System32\sechost.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb245f0000	0x11000	kernel.appcore.dll	C:\Windows\System32\kernel.appcore.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb27420000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb22d60000	0x29000	RMCLIENT.dll	C:\Windows\System32\RMCLIENT.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb25bb0000	0x193000	user32.dll	C:\Windows\System32\user32.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb25730000	0x21000	win32u.dll	C:\Windows\System32\win32u.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb26050000	0x26000	GDI32.dll	C:\Windows\System32\GDI32.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb24880000	0x194000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb25200000	0x9e000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb272b0000	0x2e000	IMM32.DLL	C:\Windows\System32\IMM32.DLL	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb27200000	0xa2000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb02ca0000	0x3a000	Windows.ApplicationModel.Core.dll	C:\Windows\System32\Windows.ApplicationModel.Core.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb245d0000	0x1f000	profapi.dll	C:\Windows\System32\profapi.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb259c0000	0xa9000	shcore.dll	C:\Windows\System32\shcore.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb23650000	0x31000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb22940000	0x25a000	twinapi.appcore.dll	C:\Windows\SYSTEM32\twinapi.appcore.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb24490000	0x2f000	SspiCli.dll	C:\Windows\SYSTEM32\SspiCli.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb1b3a0000	0x4f000	capauthz.dll	C:\Windows\SYSTEM32\capauthz.dll	2021-10-18 14:19:12.000000 	Disabled
5052	RuntimeBroker.	0x7ffb25830000	0xa3000	advapi32.dll	C:\Windows\System32\advapi32.dll	2021-10-18 14:19:12.000000 	Disabled
